Year,Month,Carrier,Carrier_Name,Arrival Flights,Delays,Employees,Passengers,Delays_Over_Flights,Employees_Over_Flights,Passengers_Over_Flights
2021,12,9E,Endeavor,21876,793,5046,1109664,0.036249771,0.230663741,50.72517828
2021,12,AA,American_Airlines,71824,4495,97881,12155584,0.062583538,1.362789597,169.2412564
2021,12,AS,Alaska_Airlines,16885,1430,17054,2318889,0.084690554,1.010008884,137.3342612
2021,12,B6,JetBlue_Airways,21181,2962,20680,3027871,0.139842312,0.976346726,142.9522213
2021,12,DL,Delta_Air_Lines,68537,5164,81679,10380082,0.075346163,1.191750441,151.4522375
2021,12,F9,Frontier_Airlines,13160,1254,5502,2055503,0.095288754,0.418085106,156.1932371
2021,12,G4,Allegiant_Air,10339,849,4707,1326080,0.082116259,0.455266467,128.2599865
2021,12,HA,Hawaiian_Airlines,6206,745,6599,735499,0.120045118,1.063325814,118.5141798
2021,12,MQ,Envoy_Air,22845,1040,15305,1263213,0.045524185,0.669949661,55.29494419
2021,12,NK,Spirit_Air_Lines,17985,1475,10433,3002407,0.082012788,0.580094523,166.9395051
2021,12,OH,PSA_Airlines,20535,1016,4378,1160815,0.049476504,0.213196981,56.52860969
2021,12,OO,SkyWest_Airlines,65939,9326,15205,3405345,0.141433749,0.230591911,51.64386782
2021,12,UA,United_Air_Lines,49541,4776,78340,8345907,0.096404998,1.581316485,168.4646454
2021,12,WN,Southwest_Airlines,97339,10923,55746,11866446,0.11221607,0.572699535,121.9084437
2021,12,YV,Mesa_Airlines,12702,1210,3041,848610,0.095260589,0.239411116,66.80916391
2021,12,YX,Republic_Airline,27593,1129,6076,1394445,0.040916174,0.220200776,50.53618671
2021,11,9E,Endeavor,21149,647,5124,1105468,0.030592463,0.242280959,52.27046196
2021,11,AA,American_Airlines,72908,4918,97526,11788921,0.067454875,1.337658419,161.6958496
2021,11,AS,Alaska_Airlines,16893,1004,17020,2292449,0.059432901,1.007517907,135.7040786
2021,11,B6,JetBlue_Airways,19625,2092,20549,2801500,0.106598726,1.047082803,142.7515924
2021,11,DL,Delta_Air_Lines,70361,3163,80827,10632829,0.044953881,1.148747175,151.1182189
2021,11,F9,Frontier_Airlines,12803,888,5539,1882496,0.069358744,0.432632977,147.0355385
2021,11,G4,Allegiant_Air,8999,809,4665,1194269,0.089898878,0.518390932,132.7113013
2021,11,HA,Hawaiian_Airlines,5749,283,6568,658061,0.049225952,1.142459558,114.4652983
2021,11,MQ,Envoy_Air,22326,821,15180,1238107,0.036773269,0.679924751,55.45583624
2021,11,NK,Spirit_Air_Lines,17441,995,9912,2922232,0.057049481,0.568316037,167.5495671
2021,11,OH,PSA_Airlines,19727,782,4546,1139819,0.039641101,0.230445582,57.77964211
2021,11,OO,SkyWest_Airlines,66279,5628,15293,3559169,0.084913774,0.230736734,53.69979933
2021,11,UA,United_Air_Lines,47212,2400,71849,7922218,0.050834534,1.521837668,167.8009404
2021,11,WN,Southwest_Airlines,97398,7708,55261,12038747,0.079139202,0.567373047,123.6036366
2021,11,YV,Mesa_Airlines,13454,1154,3131,916492,0.085773748,0.232718894,68.12041029
2021,11,YX,Republic_Airline,27548,987,6145,1397462,0.035828372,0.223065195,50.72825613
2021,10,9E,Endeavor,23482,795,5067,1337619,0.033855719,0.215782301,56.96358913
2021,10,AA,American_Airlines,73778,5524,97109,11533323,0.074873268,1.316232481,156.3246903
2021,10,AS,Alaska_Airlines,17848,964,16967,2256411,0.054011654,0.950638727,126.423745
2021,10,B6,JetBlue_Airways,19083,1821,20374,2814599,0.095425248,1.067651837,147.4924802
2021,10,DL,Delta_Air_Lines,70518,3550,79566,10619120,0.050341757,1.128307666,150.5873678
2021,10,F9,Frontier_Airlines,12987,802,5487,1947703,0.061754062,0.422499422,149.973281
2021,10,G4,Allegiant_Air,9313,777,4589,1171294,0.083431762,0.492752067,125.7697842
2021,10,HA,Hawaiian_Airlines,5856,274,6523,610000,0.046789617,1.113900273,104.1666667
2021,10,MQ,Envoy_Air,22776,899,15165,1281672,0.039471373,0.665832455,56.27291886
2021,10,NK,Spirit_Air_Lines,16858,901,9831,2721719,0.053446435,0.583165263,161.4496975
2021,10,OH,PSA_Airlines,20865,753,4539,1244422,0.036089145,0.217541337,59.64160077
2021,10,OO,SkyWest_Airlines,68988,6951,15379,3520572,0.100756653,0.222922827,51.03165768
2021,10,UA,United_Air_Lines,47757,2447,72639,7800734,0.051238562,1.521012626,163.3422116
2021,10,WN,Southwest_Airlines,103300,11968,54748,12111553,0.115856728,0.529990319,117.2463988
2021,10,YV,Mesa_Airlines,14610,1246,3175,980010,0.085284052,0.217316906,67.07802875
2021,10,YX,Republic_Airline,29086,1009,6037,1687339,0.034690229,0.2075569,58.01206766
2021,9,9E,Endeavor,21946,611,5029,1197764,0.027841064,0.229153376,54.57778183
2021,9,AA,American_Airlines,67576,3557,97490,10000469,0.052637031,1.442671955,147.9884722
2021,9,AS,Alaska_Airlines,17438,743,16835,2048281,0.042608097,0.965420346,117.4607753
2021,9,B6,JetBlue_Airways,18575,1895,19858,2487409,0.102018843,1.069071332,133.9116555
2021,9,DL,Delta_Air_Lines,67597,3195,77180,9772071,0.047265411,1.141766646,144.5636789
2021,9,F9,Frontier_Airlines,12155,762,5429,1676861,0.062690251,0.44664747,137.9564788
2021,9,G4,Allegiant_Air,6704,516,4512,809839,0.076968974,0.673031026,120.7993735
2021,9,HA,Hawaiian_Airlines,6233,279,6455,535840,0.044761752,1.035616878,85.9682336
2021,9,MQ,Envoy_Air,21735,619,15203,1146181,0.028479411,0.699470899,52.73434553
2021,9,NK,Spirit_Air_Lines,16867,836,9594,2471465,0.049564238,0.568802988,146.5266497
2021,9,OH,PSA_Airlines,19618,683,4606,1093324,0.034814966,0.234784382,55.73065552
2021,9,OO,SkyWest_Airlines,66966,5098,15603,3286657,0.076128184,0.232998835,49.0794881
2021,9,UA,United_Air_Lines,44427,1981,72639,6778664,0.044590002,1.635019245,152.5798276
2021,9,WN,Southwest_Airlines,97438,6730,54698,10867326,0.069069562,0.561362097,111.5306759
2021,9,YV,Mesa_Airlines,13796,713,3191,862759,0.051681647,0.231298927,62.53689475
2021,9,YX,Republic_Airline,29780,1067,6018,1596797,0.035829416,0.202081934,53.61977837
2021,8,9E,Endeavor,23060,866,4973,1269955,0.037554206,0.215654814,55.0717693
2021,8,AA,American_Airlines,73455,6376,99288,11197692,0.086801443,1.351684705,152.4428834
2021,8,AS,Alaska_Airlines,17890,1125,17666,2429595,0.062884293,0.987479039,135.8074343
2021,8,B6,JetBlue_Airways,20271,2913,19328,3214240,0.143702827,0.953480341,158.563465
2021,8,DL,Delta_Air_Lines,70653,4287,75084,11092095,0.060676829,1.062714959,156.9939705
2021,8,F9,Frontier_Airlines,13398,1254,5350,2044675,0.093596059,0.39931333,152.6104642
2021,8,G4,Allegiant_Air,9920,764,4489,1187290,0.077016129,0.452520161,119.6864919
2021,8,HA,Hawaiian_Airlines,6518,360,6106,713180,0.055231666,0.936790427,109.4169991
2021,8,MQ,Envoy_Air,24055,1040,15070,1238104,0.043234255,0.626480981,51.46971524
2021,8,NK,Spirit_Air_Lines,19096,1430,9459,2431793,0.074884793,0.495339338,127.3456745
2021,8,OH,PSA_Airlines,21381,1067,4529,1178504,0.04990412,0.211823582,55.119218
2021,8,OO,SkyWest_Airlines,71616,8050,15241,3512726,0.112405049,0.212815572,49.04945822
2021,8,UA,United_Air_Lines,44765,3225,71538,7689975,0.072042891,1.598078856,171.785435
2021,8,WN,Southwest_Airlines,104524,11664,54512,12129974,0.111591596,0.521526157,116.0496537
2021,8,YV,Mesa_Airlines,15619,1159,3139,946701,0.074204495,0.200973174,60.61213906
2021,8,YX,Republic_Airline,31831,2125,5935,1775871,0.06675882,0.186453457,55.79061292
2021,7,9E,Endeavor,25057,979,4853,1388058,0.039070918,0.193678413,55.39601708
2021,7,AA,American_Airlines,72965,6560,99153,12871653,0.089906119,1.358911807,176.4085932
2021,7,AS,Alaska_Airlines,17370,917,16751,2554767,0.05279217,0.964363846,147.0792746
2021,7,B6,JetBlue_Airways,20126,3684,19209,3420845,0.183046805,0.954437047,169.97143
2021,7,DL,Delta_Air_Lines,70002,4645,73504,11503175,0.066355247,1.050027142,164.3263764
2021,7,F9,Frontier_Airlines,13467,1538,5260,2200706,0.114205094,0.390584391,163.4147175
2021,7,G4,Allegiant_Air,14130,1428,4417,1862760,0.101061571,0.312597311,131.8301486
2021,7,HA,Hawaiian_Airlines,6214,452,6078,806885,0.072738977,0.978113936,129.8495333
2021,7,MQ,Envoy_Air,24276,1392,15111,1416854,0.057340583,0.622466634,58.36439282
2021,7,NK,Spirit_Air_Lines,18993,1818,9316,3392535,0.095719476,0.490496499,178.6202812
2021,7,OH,PSA_Airlines,21269,1203,4523,1263731,0.056561192,0.212656919,59.41656872
2021,7,OO,SkyWest_Airlines,72133,8898,14983,3763766,0.123355468,0.207713529,52.17814315
2021,7,UA,United_Air_Lines,43445,3401,70285,8050706,0.078282886,1.617792611,185.3079986
2021,7,WN,Southwest_Airlines,103956,11737,54812,13536527,0.112903536,0.527261534,130.214004
2021,7,YV,Mesa_Airlines,15755,1339,3156,1046499,0.084988892,0.20031736,66.42329419
2021,7,YX,Republic_Airline,32700,2248,5867,1900402,0.068746177,0.17941896,58.11626911
2021,6,9E,Endeavor,25214,1023,4789,1323572,0.040572698,0.189934164,52.49353534
2021,6,AA,American_Airlines,70426,6573,98740,11916093,0.093332008,1.40203902,169.200196
2021,6,AS,Alaska_Airlines,16971,1068,16770,2388922,0.062930882,0.988156267,140.764952
2021,6,B6,JetBlue_Airways,18369,2779,18993,3065874,0.151287495,1.033970276,166.9047852
2021,6,DL,Delta_Air_Lines,65882,3768,71277,10339500,0.057193164,1.081888832,156.93968
2021,6,F9,Frontier_Airlines,12590,1066,5178,2011222,0.084670373,0.411278793,159.7475774
2021,6,G4,Allegiant_Air,12568,1181,4349,1640727,0.09396881,0.346037556,130.547979
2021,6,HA,Hawaiian_Airlines,5980,480,6033,724491,0.080267559,1.008862876,121.1523411
2021,6,MQ,Envoy_Air,23506,1153,15292,1339092,0.049051306,0.650557305,56.96809325
2021,6,NK,Spirit_Air_Lines,16608,962,9260,2923752,0.057923892,0.55756262,176.0447977
2021,6,OH,PSA_Airlines,20396,1053,4540,1215099,0.05162777,0.222592665,59.57535791
2021,6,OO,SkyWest_Airlines,67511,6833,14604,3443520,0.101213136,0.216320303,51.00679889
2021,6,UA,United_Air_Lines,35760,2401,69096,6432483,0.067142058,1.932214765,179.8792785
2021,6,WN,Southwest_Airlines,98532,12851,55293,12281241,0.130424634,0.561167945,124.6421569
2021,6,YV,Mesa_Airlines,14252,1020,3152,955436,0.071568903,0.221161942,67.03873141
2021,6,YX,Republic_Airline,30952,1909,5745,1761070,0.061676144,0.185609977,56.89680796
2021,5,9E,Endeavor,24103,685,4693,1299731,0.028419699,0.194706053,53.92403435
2021,5,AA,American_Airlines,61032,3197,97665,10110199,0.052382357,1.600226111,165.6540667
2021,5,AS,Alaska_Airlines,15999,520,16725,1977005,0.032502031,1.045377836,123.5705357
2021,5,B6,JetBlue_Airways,17565,1519,18809,2670540,0.086478793,1.070822659,152.0375747
2021,5,DL,Delta_Air_Lines,61115,2710,68333,9005040,0.044342633,1.118105211,147.3458234
2021,5,F9,Frontier_Airlines,11940,529,5031,1863948,0.044304858,0.421356784,156.1095477
2021,5,G4,Allegiant_Air,8920,623,4301,1050343,0.069843049,0.482174888,117.7514574
2021,5,HA,Hawaiian_Airlines,4580,243,5963,561750,0.053056769,1.301965066,122.6528384
2021,5,MQ,Envoy_Air,21513,621,15447,1168277,0.028866267,0.718030958,54.30562915
2021,5,NK,Spirit_Air_Lines,17032,663,9045,2921324,0.038926726,0.531059183,171.5197276
2021,5,OH,PSA_Airlines,20681,702,4512,1202551,0.0339442,0.218171268,58.14762342
2021,5,OO,SkyWest_Airlines,60400,4290,14937,3035420,0.07102649,0.247301325,50.25529801
2021,5,UA,United_Air_Lines,30957,1179,68733,5201398,0.038085086,2.220273282,168.0200924
2021,5,WN,Southwest_Airlines,87286,6201,56023,11023231,0.071042321,0.641832596,126.2886488
2021,5,YV,Mesa_Airlines,13095,636,3097,866854,0.048568156,0.236502482,66.19732722
2021,5,YX,Republic_Airline,29189,994,5584,1710457,0.034053924,0.191304944,58.59936963
2021,4,9E,Endeavor,22560,488,4589,903559,0.021631206,0.203413121,40.05137411
2021,4,AA,American_Airlines,52305,2186,98893,8559728,0.041793328,1.890698786,163.650282
2021,4,AS,Alaska_Airlines,15127,549,16631,1757796,0.036292722,1.099424869,116.2025517
2021,4,B6,JetBlue_Airways,15243,1162,18851,2231535,0.076231713,1.236698813,146.3973627
2021,4,DL,Delta_Air_Lines,55500,2170,65659,5988304,0.039099099,1.183045045,107.8973694
2021,4,F9,Frontier_Airlines,10910,598,4995,1719240,0.054812099,0.457836847,157.583868
2021,4,G4,Allegiant_Air,9475,512,4195,1019702,0.054036939,0.442744063,107.6202639
2021,4,HA,Hawaiian_Airlines,4032,257,5729,436403,0.063740079,1.420882937,108.234871
2021,4,MQ,Envoy_Air,19605,505,15447,1041261,0.025758735,0.787911247,53.11201224
2021,4,NK,Spirit_Air_Lines,14487,790,8872,2515593,0.054531649,0.612411127,173.644854
2021,4,OH,PSA_Airlines,18090,447,4389,1009581,0.024709784,0.242620232,55.80878939
2021,4,OO,SkyWest_Airlines,56649,3251,13882,2514981,0.05738848,0.245052869,44.39585871
2021,4,UA,United_Air_Lines,27787,836,67931,4585439,0.030086011,2.444704358,165.021017
2021,4,WN,Southwest_Airlines,80253,3418,56680,9481416,0.042590308,0.706266432,118.1440694
2021,4,YV,Mesa_Airlines,12530,470,3134,806346,0.037509976,0.250119713,64.35323224
2021,4,YX,Republic_Airline,26509,883,5499,1421139,0.033309442,0.207438983,53.60967973
2021,3,9E,Endeavor,21394,427,4453,786928,0.019958867,0.20814247,36.78264934
2021,3,AA,American_Airlines,47648,1969,101303,7180598,0.041323875,2.126070349,150.7009318
2021,3,AS,Alaska_Airlines,14531,506,16673,1464492,0.034822104,1.147408988,100.7839791
2021,3,B6,JetBlue_Airways,13724,801,18945,1896164,0.058364908,1.380428447,138.1640921
2021,3,DL,Delta_Air_Lines,55856,1698,64227,5635722,0.030399599,1.149867516,100.8973432
2021,3,F9,Frontier_Airlines,10886,433,4946,1570359,0.039775859,0.45434503,144.2549146
2021,3,G4,Allegiant_Air,11709,572,4172,1105921,0.048851311,0.356307114,94.45050816
2021,3,HA,Hawaiian_Airlines,3268,271,6049,340900,0.082925337,1.850979192,104.3145655
2021,3,MQ,Envoy_Air,19760,515,15346,970032,0.026062753,0.776619433,49.09068826
2021,3,NK,Spirit_Air_Lines,14687,558,8820,2402701,0.037992783,0.600531082,163.5937223
2021,3,OH,PSA_Airlines,15943,358,4328,841087,0.022454996,0.271467102,52.75588032
2021,3,OO,SkyWest_Airlines,57629,4066,13921,2302500,0.070554755,0.241562408,39.95384268
2021,3,UA,United_Air_Lines,28946,919,67291,4148986,0.031748774,2.324708077,143.3353831
2021,3,WN,Southwest_Airlines,80574,3661,57037,8447062,0.045436493,0.707883436,104.8360762
2021,3,YV,Mesa_Airlines,12573,509,3058,745126,0.040483576,0.243219598,59.26397837
2021,3,YX,Republic_Airline,25776,664,5550,1298799,0.025760397,0.215316574,50.38791899
2021,2,9E,Endeavor,17360,440,4411,563072,0.025345622,0.254089862,32.43502304
2021,2,AA,American_Airlines,34256,1458,101442,4233053,0.042561887,2.961291453,123.5711408
2021,2,AS,Alaska_Airlines,11375,378,16734,889559,0.033230769,1.471120879,78.20298901
2021,2,B6,JetBlue_Airways,10003,1028,18966,1305944,0.102769169,1.896031191,130.5552334
2021,2,DL,Delta_Air_Lines,43738,1431,62588,3917550,0.032717545,1.430975353,89.56856738
2021,2,F9,Frontier_Airlines,6582,296,4952,869199,0.044971133,0.752354907,132.0569736
2021,2,G4,Allegiant_Air,7977,347,4176,686475,0.043500063,0.523505077,86.05678827
2021,2,HA,Hawaiian_Airlines,2707,94,6014,202697,0.034724788,2.22164758,74.87883266
2021,2,MQ,Envoy_Air,15648,393,15418,583547,0.025115031,0.985301636,37.29211401
2021,2,NK,Spirit_Air_Lines,10105,265,8765,1470943,0.026224641,0.86739238,145.5658585
2021,2,OH,PSA_Airlines,11491,351,4308,551150,0.030545644,0.374902097,47.96362371
2021,2,OO,SkyWest_Airlines,47307,4702,13728,1594251,0.099393324,0.290189613,33.70010781
2021,2,UA,United_Air_Lines,22280,893,70058,2630711,0.04008079,3.14443447,118.075
2021,2,WN,Southwest_Airlines,52733,2427,57344,4696168,0.046024311,1.087440502,89.05558189
2021,2,YV,Mesa_Airlines,10191,361,3010,450746,0.035423413,0.29535865,44.22981062
2021,2,YX,Republic_Airline,20379,785,5583,884100,0.038520045,0.273958487,43.38289416
2021,1,9E,Endeavor,19501,447,4290,592804,0.022921901,0.219988719,30.39864622
2021,1,AA,American_Airlines,38226,1340,100409,4635946,0.035054675,2.626720033,121.2772982
2021,1,AS,Alaska_Airlines,10628,224,16736,775025,0.021076402,1.574708318,72.92293941
2021,1,B6,JetBlue_Airways,8937,692,19018,1223303,0.077430905,2.128007161,136.8807206
2021,1,DL,Delta_Air_Lines,48239,1517,62187,4015902,0.031447584,1.289143639,83.25010883
2021,1,F9,Frontier_Airlines,6264,166,4996,812671,0.026500639,0.797573436,129.7367497
2021,1,G4,Allegiant_Air,5827,189,4155,553094,0.032435215,0.713059894,94.91916938
2021,1,HA,Hawaiian_Airlines,3199,140,5484,188048,0.043763676,1.714285714,58.7833698
2021,1,MQ,Envoy_Air,17665,422,15403,692459,0.023889046,0.871950184,39.19949052
2021,1,NK,Spirit_Air_Lines,11202,235,8827,1593795,0.020978397,0.787984289,142.2777183
2021,1,OH,PSA_Airlines,12615,462,4252,534933,0.036623068,0.337059057,42.40451843
2021,1,OO,SkyWest_Airlines,52000,3490,13420,1567475,0.067115385,0.258076923,30.14375
2021,1,UA,United_Air_Lines,23960,690,69111,2901048,0.028797997,2.884432387,121.078798
2021,1,WN,Southwest_Airlines,61307,1923,57425,4783856,0.031366728,0.936679335,78.03115468
2021,1,YV,Mesa_Airlines,11232,345,2963,540459,0.030715812,0.263799858,48.11778846
2021,1,YX,Republic_Airline,21720,578,5662,873886,0.026611418,0.2606814,40.23416206
2020,12,9E,Endeavor,22010,675,4363,688110,0.030667878,0.198228078,31.26351658
2020,12,AA,American_Airlines,38496,1693,101005,5082062,0.043978595,2.623779094,132.0153263
2020,12,AS,Alaska_Airlines,11008,227,16643,810391,0.020621366,1.511900436,73.61836846
2020,12,B6,JetBlue_Airways,10964,841,18982,1316074,0.076705582,1.731302444,120.0359358
2020,12,DL,Delta_Air_Lines,49378,2159,62786,4061306,0.043723926,1.271537932,82.24930131
2020,12,F9,Frontier_Airlines,7320,211,5011,936569,0.028825137,0.684562842,127.9465847
2020,12,G4,Allegiant_Air,7368,305,4157,679442,0.041395223,0.564196526,92.21525516
2020,12,HA,Hawaiian_Airlines,3139,182,5278,203019,0.057980248,1.681427206,64.67633004
2020,12,MQ,Envoy_Air,16814,522,15380,743721,0.031045557,0.914713929,44.23224694
2020,12,NK,Spirit_Air_Lines,12745,441,9175,1895937,0.034601805,0.719890153,148.7592781
2020,12,OH,PSA_Airlines,14291,478,4189,672508,0.033447624,0.293121545,47.05814849
2020,12,OO,SkyWest_Airlines,54674,4556,13191,1747086,0.083330285,0.241266415,31.95460365
2020,12,UA,United_Air_Lines,25892,973,62585,3386253,0.037579175,2.417155878,130.7837556
2020,12,WN,Southwest_Airlines,64342,2720,57574,5685273,0.042274098,0.894812098,88.36021572
2020,12,YV,Mesa_Airlines,11659,538,3013,644480,0.046144609,0.258426966,55.27746805
2020,12,YX,Republic_Airline,21257,691,5754,893930,0.032506939,0.270687303,42.05344122
2020,11,9E,Endeavor,21081,412,4392,632078,0.019543665,0.208339263,29.9833025
2020,11,AA,American_Airlines,38480,1508,90374,5005906,0.039189189,2.348596674,130.0911123
2020,11,AS,Alaska_Airlines,10766,327,16696,823430,0.030373398,1.5508081,76.48430243
2020,11,B6,JetBlue_Airways,10737,465,19114,1080503,0.043308187,1.780199311,100.6336034
2020,11,DL,Delta_Air_Lines,49275,1367,62278,3904954,0.027742263,1.263886352,79.24817859
2020,11,F9,Frontier_Airlines,7425,157,5021,902869,0.021144781,0.676228956,121.5985185
2020,11,G4,Allegiant_Air,6935,301,4174,689270,0.043403028,0.601874549,99.39005047
2020,11,HA,Hawaiian_Airlines,2914,146,5043,171499,0.050102951,1.730610844,58.85346603
2020,11,MQ,Envoy_Air,15865,396,14633,699415,0.024960605,0.922344784,44.08540813
2020,11,NK,Spirit_Air_Lines,12291,294,8911,1844212,0.023919941,0.725002034,150.0457245
2020,11,OH,PSA_Airlines,13672,346,3373,660373,0.025307197,0.246708602,48.30112639
2020,11,OO,SkyWest_Airlines,51025,2921,13143,1736770,0.057246448,0.257579618,34.03762861
2020,11,UA,United_Air_Lines,24158,695,62282,3130062,0.028768938,2.578110771,129.566272
2020,11,WN,Southwest_Airlines,70238,1240,57954,5045253,0.017654261,0.825108915,71.83081808
2020,11,YV,Mesa_Airlines,11004,394,2963,622094,0.035805162,0.269265722,56.53344238
2020,11,YX,Republic_Airline,18501,417,5789,804673,0.022539322,0.312902005,43.49348684
2020,10,9E,Endeavor,21639,545,4367,706590,0.025186007,0.201811544,32.65354222
2020,10,AA,American_Airlines,40644,1985,90846,5632848,0.048838697,2.235163862,138.5899026
2020,10,AS,Alaska_Airlines,10674,233,16647,886665,0.021828743,1.559584036,83.06773468
2020,10,B6,JetBlue_Airways,8811,400,19248,963811,0.045397798,2.18454205,109.3872432
2020,10,DL,Delta_Air_Lines,46775,1169,61229,4062384,0.024991983,1.309011224,86.84947087
2020,10,F9,Frontier_Airlines,7917,268,5019,1025050,0.033851206,0.633952255,129.4745484
2020,10,G4,Allegiant_Air,7141,418,4152,781159,0.058535219,0.581431172,109.3907016
2020,10,HA,Hawaiian_Airlines,2799,74,6520,97703,0.026438014,2.329403358,34.90639514
2020,10,MQ,Envoy_Air,16591,448,14928,791621,0.027002592,0.899764933,47.71388102
2020,10,NK,Spirit_Air_Lines,9117,212,8929,1519759,0.023253263,0.979379182,166.6950751
2020,10,OH,PSA_Airlines,14081,406,3493,765938,0.028833179,0.248064768,54.39514239
2020,10,OO,SkyWest_Airlines,51051,3226,13263,1942172,0.06319171,0.259799025,38.04376016
2020,10,UA,United_Air_Lines,23589,676,62320,3101937,0.028657425,2.641909365,131.4993005
2020,10,WN,Southwest_Airlines,64101,1102,58134,5221807,0.017191619,0.906912529,81.46217688
2020,10,YV,Mesa_Airlines,9806,309,2933,628759,0.03151132,0.29910259,64.1198246
2020,10,YX,Republic_Airline,17370,284,5817,860781,0.016350029,0.334887737,49.55561313
2020,9,9E,Endeavor,18929,363,4352,578823,0.019176924,0.229911776,30.57863596
2020,9,AA,American_Airlines,38890,1389,106170,4895041,0.035716122,2.730007714,125.8688866
2020,9,AS,Alaska_Airlines,9643,210,17481,737836,0.021777455,1.812817588,76.51519237
2020,9,B6,JetBlue_Airways,6378,182,19648,675744,0.028535591,3.080589526,105.9492004
2020,9,DL,Delta_Air_Lines,44323,964,61510,3555037,0.02174943,1.387767074,80.20749949
2020,9,F9,Frontier_Airlines,6734,160,5055,862395,0.023760024,0.750668251,128.0657856
2020,9,G4,Allegiant_Air,4917,224,4390,481598,0.045556233,0.892820826,97.94549522
2020,9,HA,Hawaiian_Airlines,1512,51,7087,59212,0.033730159,4.687169312,39.16137566
2020,9,MQ,Envoy_Air,15387,367,15958,673959,0.023851303,1.037109248,43.80054592
2020,9,NK,Spirit_Air_Lines,7460,172,8893,1150073,0.0230563,1.192091153,154.1652815
2020,9,OH,PSA_Airlines,13378,331,4618,668551,0.024742114,0.345193601,49.97391239
2020,9,OO,SkyWest_Airlines,46680,2286,13572,1696302,0.048971722,0.290745501,36.33894602
2020,9,UA,United_Air_Lines,17253,411,77221,2131539,0.023821944,4.47580131,123.545992
2020,9,WN,Southwest_Airlines,63439,1322,59028,4832000,0.020838916,0.930468639,76.16765712
2020,9,YV,Mesa_Airlines,10710,308,2933,611175,0.02875817,0.273856209,57.06582633
2020,9,YX,Republic_Airline,15378,240,6007,690610,0.015606711,0.390622968,44.90896085
2020,8,9E,Endeavor,17899,492,4199,511062,0.027487569,0.234594111,28.55254483
2020,8,AA,American_Airlines,46807,1605,106544,4687254,0.034289743,2.276240733,100.1400218
2020,8,AS,Alaska_Airlines,9611,247,17583,731914,0.025699719,1.829466237,76.15378212
2020,8,B6,JetBlue_Airways,7870,264,20907,717144,0.033545108,2.656543837,91.12376112
2020,8,DL,Delta_Air_Lines,47458,1565,63346,3419880,0.032976527,1.334780227,72.06119095
2020,8,F9,Frontier_Airlines,7112,313,5080,838128,0.044010124,0.714285714,117.8470191
2020,8,G4,Allegiant_Air,8619,331,4399,639832,0.038403527,0.510384035,74.23506207
2020,8,HA,Hawaiian_Airlines,2520,45,7292,93634,0.017857143,2.893650794,37.15634921
2020,8,MQ,Envoy_Air,16483,361,16101,653784,0.021901353,0.976824607,39.66413881
2020,8,NK,Spirit_Air_Lines,11578,243,8926,1536475,0.020988081,0.770944895,132.706426
2020,8,OH,PSA_Airlines,14671,471,4573,1178504,0.032104151,0.31170336,80.32881194
2020,8,OO,SkyWest_Airlines,49605,2641,13666,1610076,0.053240601,0.275496422,32.45793771
2020,8,UA,United_Air_Lines,21628,484,77901,2096559,0.022378398,3.601858702,96.93725726
2020,8,WN,Southwest_Airlines,84843,1570,61688,5112934,0.018504768,0.727084144,60.26347489
2020,8,YV,Mesa_Airlines,9972,270,2890,451825,0.027075812,0.289811472,45.30936623
2020,8,YX,Republic_Airline,16743,278,6063,574882,0.016603954,0.362121484,34.33566266
2020,7,9E,Endeavor,16292,473,4172,468215,0.029032654,0.256076602,28.73895163
2020,7,AA,American_Airlines,46161,1654,107028,4633511,0.035831113,2.31858062,100.3771799
2020,7,AS,Alaska_Airlines,7661,174,17640,663649,0.02271244,2.302571466,86.62694165
2020,7,B6,JetBlue_Airways,10495,501,21417,765942,0.047737018,2.040686041,72.98161029
2020,7,DL,Delta_Air_Lines,37269,1459,62076,2569870,0.039147817,1.665620221,68.95462717
2020,7,F9,Frontier_Airlines,7533,240,5096,818833,0.031859817,0.67649011,108.6994557
2020,7,G4,Allegiant_Air,10349,438,4415,902772,0.04232293,0.426611267,87.23277611
2020,7,HA,Hawaiian_Airlines,2870,100,7404,167395,0.034843206,2.579790941,58.32578397
2020,7,MQ,Envoy_Air,17852,505,16388,715536,0.028288147,0.917992382,40.08155949
2020,7,NK,Spirit_Air_Lines,15993,504,9144,1922482,0.031513787,0.571750141,120.2077159
2020,7,OH,PSA_Airlines,13932,515,4619,650196,0.03696526,0.331538903,46.66925065
2020,7,OO,SkyWest_Airlines,39954,2723,13758,1360492,0.068153376,0.344345998,34.05145918
2020,7,UA,United_Air_Lines,14973,392,78809,1393926,0.026180458,5.263407467,93.09597275
2020,7,WN,Southwest_Airlines,82736,1383,62044,5119528,0.016715819,0.749903307,61.87787662
2020,7,YV,Mesa_Airlines,9117,436,2891,414560,0.047822749,0.317099923,45.47109795
2020,7,YX,Republic_Airline,16849,333,6112,574830,0.019763784,0.362751499,34.11656478
2020,6,9E,Endeavor,9155,214,3699,245309,0.023375205,0.404041507,26.79508465
2020,6,AA,American_Airlines,27054,882,107252,3096215,0.032601464,3.964367561,114.4457382
2020,6,AS,Alaska_Airlines,6503,182,17741,531601,0.027987083,2.728125481,81.74703983
2020,6,B6,JetBlue_Airways,5367,207,21556,390594,0.038569033,4.016396497,72.77697037
